Fytoken,Symbol Details,Exchange Instrument type,Minimum lot size,Tick size,ISIN,Last update date,Expiry date,Symbol ticker,Exchange,Segment,Scrip code,Underlying scrip code,Strike price,Option type
101123072072198,NIFTY 23 Jul 20 19150 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019150CE,10,11,72198,NIFTY,19150.0,CE
101123072072210,NIFTY 23 Jul 20 19150 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019150PE,10,11,72210,NIFTY,19150.0,PE
101123072072211,NIFTY 23 Jul 20 19200 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019200CE,10,11,72211,NIFTY,19200.0,CE
101123072072212,NIFTY 23 Jul 20 19200 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019200PE,10,11,72212,NIFTY,19200.0,PE
101123072072213,NIFTY 23 Jul 20 19250 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019250CE,10,11,72213,NIFTY,19250.0,CE
101123072072214,NIFTY 23 Jul 20 19250 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019250PE,10,11,72214,NIFTY,19250.0,PE
101123072072215,NIFTY 23 Jul 20 19300 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019300CE,10,11,72215,NIFTY,19300.0,CE
101123072072216,NIFTY 23 Jul 20 19300 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019300PE,10,11,72216,NIFTY,19300.0,PE
101123072072217,NIFTY 23 Jul 20 19350 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019350CE,10,11,72217,NIFTY,19350.0,CE
101123072072218,NIFTY 23 Jul 20 19350 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019350PE,10,11,72218,NIFTY,19350.0,PE
101123072072219,NIFTY 23 Jul 20 19400 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019400CE,10,11,72219,NIFTY,19400.0,CE
101123072072220,NIFTY 23 Jul 20 19400 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019400PE,10,11,72220,NIFTY,19400.0,PE
101123072072221,NIFTY 23 Jul 20 19450 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019450CE,10,11,72221,NIFTY,19450.0,CE
101123072072222,NIFTY 23 Jul 20 19450 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019450PE,10,11,72222,NIFTY,19450.0,PE
101123072072223,NIFTY 23 Jul 20 19500 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019500CE,10,11,72223,NIFTY,19500.0,CE
101123072072224,NIFTY 23 Jul 20 19500 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019500PE,10,11,72224,NIFTY,19500.0,PE
101123072072226,NIFTY 23 Jul 20 19550 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019550PE,10,11,72226,NIFTY,19550.0,PE
101123072072225,NIFTY 23 Jul 20 19550 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019550CE,10,11,72225,NIFTY,19550.0,CE
101123072072231,NIFTY 23 Jul 20 19600 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019600PE,10,11,72231,NIFTY,19600.0,PE
101123072072227,NIFTY 23 Jul 20 19600 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019600CE,10,11,72227,NIFTY,19600.0,CE
101123072072232,NIFTY 23 Jul 20 19650 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019650CE,10,11,72232,NIFTY,19650.0,CE
101123072072233,NIFTY 23 Jul 20 19650 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019650PE,10,11,72233,NIFTY,19650.0,PE
101123072072234,NIFTY 23 Jul 20 19700 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019700CE,10,11,72234,NIFTY,19700.0,CE
101123072072235,NIFTY 23 Jul 20 19700 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019700PE,10,11,72235,NIFTY,19700.0,PE
101123072072236,NIFTY 23 Jul 20 19750 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019750CE,10,11,72236,NIFTY,19750.0,CE
101123072072237,NIFTY 23 Jul 20 19750 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019750PE,10,11,72237,NIFTY,19750.0,PE
101123072072239,NIFTY 23 Jul 20 19800 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019800PE,10,11,72239,NIFTY,19800.0,PE
101123072072238,NIFTY 23 Jul 20 19800 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019800CE,10,11,72238,NIFTY,19800.0,CE
101123072072241,NIFTY 23 Jul 20 19850 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019850PE,10,11,72241,NIFTY,19850.0,PE
101123072072240,NIFTY 23 Jul 20 19850 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019850CE,10,11,72240,NIFTY,19850.0,CE
101123072072242,NIFTY 23 Jul 20 19900 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019900CE,10,11,72242,NIFTY,19900.0,CE
101123072072243,NIFTY 23 Jul 20 19900 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019900PE,10,11,72243,NIFTY,19900.0,PE
101123072072244,NIFTY 23 Jul 20 19950 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019950CE,10,11,72244,NIFTY,19950.0,CE
101123072072245,NIFTY 23 Jul 20 19950 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372019950PE,10,11,72245,NIFTY,19950.0,PE
101123072072246,NIFTY 23 Jul 20 20000 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020000CE,10,11,72246,NIFTY,20000.0,CE
101123072072247,NIFTY 23 Jul 20 20000 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020000PE,10,11,72247,NIFTY,20000.0,PE
101123072072248,NIFTY 23 Jul 20 20050 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020050CE,10,11,72248,NIFTY,20050.0,CE
101123072072249,NIFTY 23 Jul 20 20050 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020050PE,10,11,72249,NIFTY,20050.0,PE
101123072072251,NIFTY 23 Jul 20 20100 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020100PE,10,11,72251,NIFTY,20100.0,PE
101123072072250,NIFTY 23 Jul 20 20100 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020100CE,10,11,72250,NIFTY,20100.0,CE
101123072072252,NIFTY 23 Jul 20 20150 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020150CE,10,11,72252,NIFTY,20150.0,CE
101123072072253,NIFTY 23 Jul 20 20150 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020150PE,10,11,72253,NIFTY,20150.0,PE
101123072072254,NIFTY 23 Jul 20 20200 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020200CE,10,11,72254,NIFTY,20200.0,CE
101123072072255,NIFTY 23 Jul 20 20200 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020200PE,10,11,72255,NIFTY,20200.0,PE
101123072072256,NIFTY 23 Jul 20 20250 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020250CE,10,11,72256,NIFTY,20250.0,CE
101123072072257,NIFTY 23 Jul 20 20250 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020250PE,10,11,72257,NIFTY,20250.0,PE
101123072072258,NIFTY 23 Jul 20 20300 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020300CE,10,11,72258,NIFTY,20300.0,CE
101123072072259,NIFTY 23 Jul 20 20300 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020300PE,10,11,72259,NIFTY,20300.0,PE
101123072072260,NIFTY 23 Jul 20 20350 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020350CE,10,11,72260,NIFTY,20350.0,CE
101123072072261,NIFTY 23 Jul 20 20350 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020350PE,10,11,72261,NIFTY,20350.0,PE
101123072072262,NIFTY 23 Jul 20 20400 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020400CE,10,11,72262,NIFTY,20400.0,CE
101123072072263,NIFTY 23 Jul 20 20400 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020400PE,10,11,72263,NIFTY,20400.0,PE
101123072072265,NIFTY 23 Jul 20 20450 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020450PE,10,11,72265,NIFTY,20450.0,PE
101123072072264,NIFTY 23 Jul 20 20450 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020450CE,10,11,72264,NIFTY,20450.0,CE
101123072072266,NIFTY 23 Jul 20 20500 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020500CE,10,11,72266,NIFTY,20500.0,CE
101123072072267,NIFTY 23 Jul 20 20500 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020500PE,10,11,72267,NIFTY,20500.0,PE
101123072072268,NIFTY 23 Jul 20 20550 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020550CE,10,11,72268,NIFTY,20550.0,CE
101123072072269,NIFTY 23 Jul 20 20550 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020550PE,10,11,72269,NIFTY,20550.0,PE
101123072072270,NIFTY 23 Jul 20 20600 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020600CE,10,11,72270,NIFTY,20600.0,CE
101123072072271,NIFTY 23 Jul 20 20600 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020600PE,10,11,72271,NIFTY,20600.0,PE
101123072072273,NIFTY 23 Jul 20 20650 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020650PE,10,11,72273,NIFTY,20650.0,PE
101123072072272,NIFTY 23 Jul 20 20650 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020650CE,10,11,72272,NIFTY,20650.0,CE
101123072072275,NIFTY 23 Jul 20 20700 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020700PE,10,11,72275,NIFTY,20700.0,PE
101123072072274,NIFTY 23 Jul 20 20700 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020700CE,10,11,72274,NIFTY,20700.0,CE
101123072072277,NIFTY 23 Jul 20 20750 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020750PE,10,11,72277,NIFTY,20750.0,PE
101123072072276,NIFTY 23 Jul 20 20750 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020750CE,10,11,72276,NIFTY,20750.0,CE
101123072072279,NIFTY 23 Jul 20 20800 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020800PE,10,11,72279,NIFTY,20800.0,PE
101123072072278,NIFTY 23 Jul 20 20800 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020800CE,10,11,72278,NIFTY,20800.0,CE
101123072072280,NIFTY 23 Jul 20 20850 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020850CE,10,11,72280,NIFTY,20850.0,CE
101123072072281,NIFTY 23 Jul 20 20850 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020850PE,10,11,72281,NIFTY,20850.0,PE
101123072072283,NIFTY 23 Jul 20 20900 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020900PE,10,11,72283,NIFTY,20900.0,PE
101123072072282,NIFTY 23 Jul 20 20900 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020900CE,10,11,72282,NIFTY,20900.0,CE
101123072072284,NIFTY 23 Jul 20 20950 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020950CE,10,11,72284,NIFTY,20950.0,CE
101123072072285,NIFTY 23 Jul 20 20950 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372020950PE,10,11,72285,NIFTY,20950.0,PE
101123072072287,NIFTY 23 Jul 20 21000 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021000PE,10,11,72287,NIFTY,21000.0,PE
101123072072286,NIFTY 23 Jul 20 21000 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021000CE,10,11,72286,NIFTY,21000.0,CE
101123072072289,NIFTY 23 Jul 20 21050 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021050PE,10,11,72289,NIFTY,21050.0,PE
101123072072288,NIFTY 23 Jul 20 21050 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021050CE,10,11,72288,NIFTY,21050.0,CE
101123072072291,NIFTY 23 Jul 20 21100 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021100PE,10,11,72291,NIFTY,21100.0,PE
101123072072290,NIFTY 23 Jul 20 21100 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021100CE,10,11,72290,NIFTY,21100.0,CE
101123072072293,NIFTY 23 Jul 20 21150 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021150PE,10,11,72293,NIFTY,21150.0,PE
101123072072292,NIFTY 23 Jul 20 21150 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021150CE,10,11,72292,NIFTY,21150.0,CE
101123072072295,NIFTY 23 Jul 20 21200 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021200PE,10,11,72295,NIFTY,21200.0,PE
101123072072294,NIFTY 23 Jul 20 21200 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021200CE,10,11,72294,NIFTY,21200.0,CE
101123072072296,NIFTY 23 Jul 20 21250 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021250CE,10,11,72296,NIFTY,21250.0,CE
101123072072297,NIFTY 23 Jul 20 21250 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021250PE,10,11,72297,NIFTY,21250.0,PE
101123072072298,NIFTY 23 Jul 20 21300 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021300CE,10,11,72298,NIFTY,21300.0,CE
101123072072299,NIFTY 23 Jul 20 21300 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021300PE,10,11,72299,NIFTY,21300.0,PE
101123072072300,NIFTY 23 Jul 20 21350 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021350CE,10,11,72300,NIFTY,21350.0,CE
101123072072301,NIFTY 23 Jul 20 21350 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021350PE,10,11,72301,NIFTY,21350.0,PE
101123072072302,NIFTY 23 Jul 20 21400 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021400CE,10,11,72302,NIFTY,21400.0,CE
101123072072303,NIFTY 23 Jul 20 21400 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021400PE,10,11,72303,NIFTY,21400.0,PE
101123072072305,NIFTY 23 Jul 20 21450 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021450PE,10,11,72305,NIFTY,21450.0,PE
101123072072304,NIFTY 23 Jul 20 21450 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021450CE,10,11,72304,NIFTY,21450.0,CE
101123072072306,NIFTY 23 Jul 20 21500 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021500CE,10,11,72306,NIFTY,21500.0,CE
101123072072307,NIFTY 23 Jul 20 21500 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021500PE,10,11,72307,NIFTY,21500.0,PE
101123072072308,NIFTY 23 Jul 20 21550 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021550CE,10,11,72308,NIFTY,21550.0,CE
101123072072309,NIFTY 23 Jul 20 21550 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021550PE,10,11,72309,NIFTY,21550.0,PE
101123072072310,NIFTY 23 Jul 20 21600 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021600CE,10,11,72310,NIFTY,21600.0,CE
101123072072311,NIFTY 23 Jul 20 21600 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021600PE,10,11,72311,NIFTY,21600.0,PE
101123072072313,NIFTY 23 Jul 20 21650 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021650PE,10,11,72313,NIFTY,21650.0,PE
101123072072312,NIFTY 23 Jul 20 21650 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021650CE,10,11,72312,NIFTY,21650.0,CE
101123072072314,NIFTY 23 Jul 20 21700 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021700CE,10,11,72314,NIFTY,21700.0,CE
101123072072315,NIFTY 23 Jul 20 21700 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021700PE,10,11,72315,NIFTY,21700.0,PE
101123072037323,NIFTY 23 Jul 20 21750 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021750PE,10,11,37323,NIFTY,21750.0,PE
101123072037322,NIFTY 23 Jul 20 21750 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021750CE,10,11,37322,NIFTY,21750.0,CE
101123072037325,NIFTY 23 Jul 20 21800 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021800PE,10,11,37325,NIFTY,21800.0,PE
101123072037324,NIFTY 23 Jul 20 21800 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021800CE,10,11,37324,NIFTY,21800.0,CE
101123072037327,NIFTY 23 Jul 20 21850 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021850PE,10,11,37327,NIFTY,21850.0,PE
101123072037326,NIFTY 23 Jul 20 21850 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021850CE,10,11,37326,NIFTY,21850.0,CE
101123072059606,NIFTY 23 Jul 20 21900 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021900CE,10,11,59606,NIFTY,21900.0,CE
101123072059607,NIFTY 23 Jul 20 21900 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021900PE,10,11,59607,NIFTY,21900.0,PE
101123072059608,NIFTY 23 Jul 20 21950 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021950CE,10,11,59608,NIFTY,21950.0,CE
101123072059609,NIFTY 23 Jul 20 21950 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372021950PE,10,11,59609,NIFTY,21950.0,PE
101123072035369,NIFTY 23 Jul 20 22000 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022000PE,10,11,35369,NIFTY,22000.0,PE
101123072035368,NIFTY 23 Jul 20 22000 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022000CE,10,11,35368,NIFTY,22000.0,CE
101123072035373,NIFTY 23 Jul 20 22050 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022050PE,10,11,35373,NIFTY,22050.0,PE
101123072035372,NIFTY 23 Jul 20 22050 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022050CE,10,11,35372,NIFTY,22050.0,CE
101123072035374,NIFTY 23 Jul 20 22100 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022100CE,10,11,35374,NIFTY,22100.0,CE
101123072035376,NIFTY 23 Jul 20 22100 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022100PE,10,11,35376,NIFTY,22100.0,PE
101123072035379,NIFTY 23 Jul 20 22150 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022150CE,10,11,35379,NIFTY,22150.0,CE
101123072035380,NIFTY 23 Jul 20 22150 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022150PE,10,11,35380,NIFTY,22150.0,PE
101123072035383,NIFTY 23 Jul 20 22200 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022200CE,10,11,35383,NIFTY,22200.0,CE
101123072035384,NIFTY 23 Jul 20 22200 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022200PE,10,11,35384,NIFTY,22200.0,PE
101123072040078,NIFTY 23 Jul 20 22250 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022250PE,10,11,40078,NIFTY,22250.0,PE
101123072040077,NIFTY 23 Jul 20 22250 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022250CE,10,11,40077,NIFTY,22250.0,CE
101123072040079,NIFTY 23 Jul 20 22300 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022300CE,10,11,40079,NIFTY,22300.0,CE
101123072040080,NIFTY 23 Jul 20 22300 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022300PE,10,11,40080,NIFTY,22300.0,PE
101123072042376,NIFTY 23 Jul 20 22350 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022350CE,10,11,42376,NIFTY,22350.0,CE
101123072042377,NIFTY 23 Jul 20 22350 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022350PE,10,11,42377,NIFTY,22350.0,PE
101123072042378,NIFTY 23 Jul 20 22400 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022400CE,10,11,42378,NIFTY,22400.0,CE
101123072042379,NIFTY 23 Jul 20 22400 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022400PE,10,11,42379,NIFTY,22400.0,PE
101123072047609,NIFTY 23 Jul 20 22450 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022450PE,10,11,47609,NIFTY,22450.0,PE
101123072047608,NIFTY 23 Jul 20 22450 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022450CE,10,11,47608,NIFTY,22450.0,CE
101123072047610,NIFTY 23 Jul 20 22500 CE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022500CE,10,11,47610,NIFTY,22500.0,CE
101123072047615,NIFTY 23 Jul 20 22500 PE,14,50,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:NIFTY2372022500PE,10,11,47615,NIFTY,22500.0,PE
101123072036483,BANKNIFTY 23 Jul 20 31500 PE,14,25,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:BANKNIFTY2372031500PE,10,11,36483,BANKNIFTY,31500.0,PE
101123072036482,BANKNIFTY 23 Jul 20 31500 CE,14,25,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:BANKNIFTY2372031500CE,10,11,36482,BANKNIFTY,31500.0,CE
101123072036799,BANKNIFTY 23 Jul 20 32000 PE,14,25,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:BANKNIFTY2372032000PE,10,11,36799,BANKNIFTY,32000.0,PE
101123072036790,BANKNIFTY 23 Jul 20 32000 CE,14,25,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:BANKNIFTY2372032000CE,10,11,36790,BANKNIFTY,32000.0,CE
101123072036802,BANKNIFTY 23 Jul 20 32500 CE,14,25,0.05,0915-1530|1815-1915:,2023-07-13,2023-07-20,NSE:BANKNIFTY2372032500CE,10,11,36802,BANKNIFTY,32500.0,CE
